word,count
floor,3
flood,4
knuckl,5
roll,7
drawwork,1
notif,4
intend,4
optoelectron,1
panoram,1
intens,5
intent,1
windscreen,2
endmost,4
cycloid,1
carriag,5
geometr,5
spillag,1
time,5
push,5
pyrotechn,2
flouropolyolefin,1
breadth,2
guideway,4
chain,5
urinari,1
skate,4
slantwis,3
chair,2
retrofit,6
decid,3
uneven,6
grappler,1
bariatr,1
centroid,1
flinger,1
tear,1
electroact,2
graybox,1
teat,2
unsupport,3
team,1
skewer,3
prevent,8
fingernail,1
compens,4
sign,3
crescent,4
intercost,1
headset,3
currenc,2
melt,5
current,4
axel,4
preassembl,5
glassfibr,1
osmosi,1
electrohydraul,2
modif,4
splice,5
address,3
plunger,3
coextens,4
circlip,2
servomotor,2
formlock,1
hingabl,2
atrioventricular,1
ferrofluid,1
prefer,1
instal,7
forefront,2
turret,5
oldham,2
punctur,3
imperfor,1
bender,2
scope,3
overvoltag,1
transvascular,1
afford,3
peopl,2
hdpe,1
enhanc,7
visual,6
appendix,2
carbid,3
chargeabl,2
crimp,5
wool,1
susceptor,2
pretens,3
flourid,2
encapsul,3
broadsid,1
backplat,4
backplan,2
recycl,3
meshwork,1
spot,7
flushabl,1
overcurr,1
laundri,4
